order_number,product_key,cust_id,order_date,ship_date,due_date,sales,quantity,price
SO54624,HL_U509_B,16965,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54625,TT_M928,15406,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54625,PK_7098,15406,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54626,TT_M928,27300,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54626,PK_7098,27300,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54627,FE_6654,18919,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54627,HL_U509,18919,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54627,LJ_0192_L,18919,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54628,TT_M928,16059,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54628,FE_6654,16059,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54628,RA_H123,16059,2013-03-18,2013-03-25,2013-03-30,120,1,120
SO54629,FE_6654,20086,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54629,HL_U509,20086,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54630,TT_R982,17631,2013-03-18,2013-03-25,2013-03-30,4,1,4
SO54630,HL_U509,17631,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54630,LJ_0192_M,17631,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54630,CA_1098,17631,2013-03-18,2013-03-25,2013-03-30,9,1,9
SO54631,WB_H098,12490,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54631,SJ_0194_M,12490,2013-03-18,2013-03-25,2013-03-30,54,1,54
SO54632,TT_R982,26896,2013-03-18,2013-03-25,2013-03-30,4,1,4
SO54632,SO_R809_L,26896,2013-03-18,2013-03-25,2013-03-30,9,1,9
SO54633,TI_T723,14546,2013-03-18,2013-03-25,2013-03-30,29,1,29
SO54634,TT_T092,16190,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54634,PK_7098,16190,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54635,TT_T092,12828,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54635,LJ_0192_M,12828,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54636,TT_M928,11845,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54636,TI_M823,11845,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54636,PK_7098,11845,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54637,FE_6654,12531,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54638,FE_6654,13070,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54638,HL_U509,13070,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54639,BK_R79Y_48,20664,2013-03-18,2013-03-25,2013-03-30,1701,1,1701
SO54639,TI_R628,20664,2013-03-18,2013-03-25,2013-03-30,25,1,25
SO54639,TT_R982,20664,2013-03-18,2013-03-25,2013-03-30,4,1,4
SO54639,HL_U509_B,20664,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54640,BK_R79Y_40,12765,2013-03-18,2013-03-25,2013-03-30,1701,1,1701
SO54640,LJ_0192_S,12765,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54641,BK_M18B_40,13066,2013-03-18,2013-03-25,2013-03-30,540,1,540
SO54641,WB_H098,13066,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54641,BC_M005,13066,2013-03-18,2013-03-25,2013-03-30,10,1,10
SO54641,HL_U509_B,13066,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54642,BK_M18S_48,19021,2013-03-18,2013-03-25,2013-03-30,565,1,565
SO54642,BC_M005,19021,2013-03-18,2013-03-25,2013-03-30,10,1,10
SO54642,WB_H098,19021,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54642,HL_U509_B,19021,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54643,BK_M38S_40,13890,2013-03-18,2013-03-25,2013-03-30,769,1,769
SO54643,FE_6654,13890,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54643,SO_R809_M,13890,2013-03-18,2013-03-25,2013-03-30,9,1,9
SO54644,BK_M68B_38,12169,2013-03-18,2013-03-25,2013-03-30,2295,1,2295
SO54644,TI_M823,12169,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54644,TT_M928,12169,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54644,HL_U509,12169,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54645,BK_M68B_46,12172,2013-03-18,2013-03-25,2013-03-30,2295,1,2295
SO54645,FE_6654,12172,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54645,HL_U509,12172,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54646,BK_M68B_46,12184,2013-03-18,2013-03-25,2013-03-30,2295,1,2295
SO54646,PK_7098,12184,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54647,BK_M68B_46,12112,2013-03-18,2013-03-25,2013-03-30,2295,1,2295
SO54647,FE_6654,12112,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54647,HL_U509_R,12112,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54648,BK_M68S_42,11888,2013-03-18,2013-03-25,2013-03-30,2320,1,2320
SO54648,FE_6654,11888,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54648,HL_U509_R,11888,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54649,BK_R89B_52,18693,2013-03-18,2013-03-25,2013-03-30,2443,1,2443
SO54650,BK_T79U_50,28935,2013-03-18,2013-03-25,2013-03-30,2384,1,2384
SO54650,HL_U509_B,28935,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54651,BK_T44U_46,25204,2013-03-18,2013-03-25,2013-03-30,1215,1,1215
SO54651,HL_U509,25204,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54652,BK_R19B_44,22042,2013-03-18,2013-03-25,2013-03-30,540,1,540
SO54653,BK_R64Y_44,19549,2013-03-18,2013-03-25,2013-03-30,1120,1,1120
SO54653,SJ_0194_X,19549,2013-03-18,2013-03-25,2013-03-30,54,1,54
SO54653,CA_1098,19549,2013-03-18,2013-03-25,2013-03-30,9,1,9
SO54654,BK_R64Y_48,14735,2013-03-18,2013-03-25,2013-03-30,1120,1,1120
SO54654,HL_U509,14735,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54655,BK_R64Y_44,13148,2013-03-18,2013-03-25,2013-03-30,1120,1,1120
SO54655,BC_R205,13148,2013-03-18,2013-03-25,2013-03-30,9,1,9
SO54655,CL_9009,13148,2013-03-18,2013-03-25,2013-03-30,8,1,8
SO54656,BK_T79Y_60,15114,2013-03-18,2013-03-25,2013-03-30,2384,1,2384
SO54656,TT_T092,15114,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54656,TI_T723,15114,2013-03-18,2013-03-25,2013-03-30,29,1,29
SO54656,PK_7098,15114,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54657,BK_R89B_48,18487,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54658,BK_R89R_58,18493,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54658,CL_9009,18493,2013-03-19,2013-03-26,2013-03-31,8,1,8
SO54659,BK_M68S_38,12805,2013-03-19,2013-03-26,2013-03-31,2320,1,2320
SO54659,TI_M823,12805,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54660,BK_M68S_38,12316,2013-03-19,2013-03-26,2013-03-31,2320,1,2320
SO54660,BC_M005,12316,2013-03-19,2013-03-26,2013-03-31,10,1,10
SO54660,WB_H098,12316,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54660,CA_1098,12316,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54661,BC_R205,11176,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54661,WB_H098,11176,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54662,CL_9009,11300,2013-03-19,2013-03-26,2013-03-31,8,1,8
SO54663,GL_H102_S,28590,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54663,HL_U509_B,28590,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54664,TT_M928,13046,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54664,TI_M267,13046,2013-03-19,2013-03-26,2013-03-31,25,1,25
SO54665,FE_6654,16488,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54665,HL_U509,16488,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54665,SJ_0194_M,16488,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54665,CA_1098,16488,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54666,FE_6654,18704,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54666,CA_1098,18704,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54667,CA_1098,17078,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54667,SJ_0194_S,17078,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54668,HL_U509,15139,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54669,TI_R982,18287,2013-03-19,2013-03-26,2013-03-31,33,1,33
SO54669,PK_7098,18287,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54670,BK_M18B_44,14952,2013-03-19,2013-03-26,2013-03-31,540,1,540
SO54670,HL_U509,14952,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54671,BK_R89B_48,16408,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54671,BC_R205,16408,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54671,WB_H098,16408,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54671,SJ_0194_S,16408,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54672,BK_R89B_48,20052,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54672,TI_R982,20052,2013-03-19,2013-03-26,2013-03-31,33,1,33
SO54672,TT_R982,20052,2013-03-19,2013-03-26,2013-03-31,4,1,4
SO54672,HL_U509_B,20052,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54673,BK_M68B_42,11609,2013-03-19,2013-03-26,2013-03-31,2295,1,2295
SO54673,TI_M823,11609,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54673,TT_M928,11609,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54673,HL_U509_R,11609,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54674,SJ_0194_M,11211,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54675,LJ_0192_L,11520,2013-03-19,2013-03-26,2013-03-31,50,1,50
SO54675,GL_H102_L,11520,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54676,TT_T092,29002,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54676,HY_1023_70,29002,2013-03-19,2013-03-26,2013-03-31,55,1,55
SO54676,CL_9009,29002,2013-03-19,2013-03-26,2013-03-31,8,1,8
SO54677,TI_M267,26053,2013-03-19,2013-03-26,2013-03-31,25,1,25
SO54677,PK_7098,26053,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54678,TI_T723,12928,2013-03-19,2013-03-26,2013-03-31,29,1,29
SO54678,TT_T092,12928,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54679,TI_M267,25253,2013-03-19,2013-03-26,2013-03-31,25,1,25
SO54679,TT_M928,25253,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54679,SO_R809_M,25253,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54679,HL_U509,25253,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54680,TT_R982,23795,2013-03-19,2013-03-26,2013-03-31,4,1,4
SO54680,TI_R982,23795,2013-03-19,2013-03-26,2013-03-31,33,1,33
SO54680,HL_U509,23795,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54681,TI_M602,23722,2013-03-19,2013-03-26,2013-03-31,30,1,30
SO54681,PK_7098,23722,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54682,CA_1098,18391,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54682,SH_W890_M,18391,2013-03-19,2013-03-26,2013-03-31,70,1,70
SO54683,WB_H098,25265,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54683,LJ_0192_X,25265,2013-03-19,2013-03-26,2013-03-31,50,1,50
SO54684,WB_H098,17169,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54685,FE_6654,13989,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54685,GL_H102_M,13989,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54686,TI_R982,14205,2013-03-19,2013-03-26,2013-03-31,33,1,33
SO54687,TI_R982,12868,2013-03-19,2013-03-26,2013-03-31,33,1,33
SO54688,TT_M928,17842,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54688,TI_M602,17842,2013-03-19,2013-03-26,2013-03-31,30,1,30
SO54688,PK_7098,17842,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54689,TI_R092,28896,2013-03-19,2013-03-26,2013-03-31,21,1,21
SO54690,TT_R982,27841,2013-03-19,2013-03-26,2013-03-31,4,1,4
SO54690,TI_R092,27841,2013-03-19,2013-03-26,2013-03-31,21,1,21
SO54690,HL_U509,27841,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54691,WB_H098,22569,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54691,HL_U509_R,22569,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54691,CA_1098,22569,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54692,TI_T723,23918,2013-03-19,2013-03-26,2013-03-31,29,1,29
SO54692,TT_T092,23918,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54692,HL_U509,23918,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54693,TT_T092,17101,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54693,HY_1023_70,17101,2013-03-19,2013-03-26,2013-03-31,55,1,55
SO54693,HL_U509_B,17101,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54694,TT_M928,11140,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54694,TI_M823,11140,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54695,TI_M823,15478,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54695,TT_M928,15478,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54695,HL_U509_R,15478,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54695,SJ_0194_L,15478,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54696,TI_M823,12137,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54696,TT_M928,12137,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54696,PK_7098,12137,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54697,FE_6654,12907,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54697,RA_H123,12907,2013-03-19,2013-03-26,2013-03-31,120,1,120
SO54698,LJ_0192_X,12466,2013-03-19,2013-03-26,2013-03-31,50,1,50
SO54698,CA_1098,12466,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54699,HL_U509,11430,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54699,LJ_0192_L,11430,2013-03-19,2013-03-26,2013-03-31,50,1,50
SO54700,BK_R79Y_40,16895,2013-03-19,2013-03-26,2013-03-31,1701,1,1701
SO54700,HL_U509_B,16895,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54700,GL_H102_L,16895,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54701,BK_R89B_48,16363,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54701,BC_R205,16363,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54701,WB_H098,16363,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54701,GL_H102_M,16363,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54702,BK_M38S_38,14107,2013-03-19,2013-03-26,2013-03-31,769,1,769
SO54702,BC_M005,14107,2013-03-19,2013-03-26,2013-03-31,10,1,10
SO54702,WB_H098,14107,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54702,HL_U509_B,14107,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54703,BK_M68B_46,12143,2013-03-19,2013-03-26,2013-03-31,2295,1,2295
SO54703,RA_H123,12143,2013-03-19,2013-03-26,2013-03-31,120,1,120
SO54704,BK_R79Y_48,18722,2013-03-19,2013-03-26,2013-03-31,1701,1,1701
SO54704,SJ_0194_L,18722,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54705,BK_T79Y_60,11007,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO54705,HL_U509_R,11007,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54706,BK_T79U_50,11011,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO54706,SJ_0194_M,11011,2013-03-19,2013-03-26,2013-03-31,54,1,54
SO54707,BK_T44U_50,23267,2013-03-19,2013-03-26,2013-03-31,1215,1,1215
SO54707,BC_R205,23267,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54707,WB_H098,23267,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54707,HY_1023_70,23267,2013-03-19,2013-03-26,2013-03-31,55,1,55
SO54708,CA_1098,25339,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54708,BK_T44U_60,25339,2013-03-19,2013-03-26,2013-03-31,1215,1,1215
SO54709,CA_1098,29256,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54709,BK_T79Y_54,29256,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO54710,BK_R64Y_42,19547,2013-03-19,2013-03-26,2013-03-31,1120,1,1120
SO54710,HL_U509_B,19547,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54710,GL_H102_S,19547,2013-03-19,2013-03-26,2013-03-31,24,1,24
SO54711,BK_R64Y_44,18571,2013-03-19,2013-03-26,2013-03-31,1120,1,1120
SO54712,BK_R19B_58,22478,2013-03-19,2013-03-26,2013-03-31,540,1,540
SO54712,BC_R205,22478,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54712,WB_H098,22478,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54713,BK_R19B_48,25739,2013-03-19,2013-03-26,2013-03-31,540,1,540
SO54714,BK_T79Y_50,15100,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO54714,HL_U509_R,15100,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54715,BK_T79Y_60,24110,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO54715,CA_1098,24110,2013-03-19,2013-03-26,2013-03-31,9,1,9
SO54716,BK_R64Y_48,24904,2013-03-20,2013-03-27,2013-04-01,1120,1,1120
SO54716,TT_R982,24904,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54716,TI_R628,24904,2013-03-20,2013-03-27,2013-04-01,25,1,25
SO54716,LJ_0192_L,24904,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54717,TI_M267,13627,2013-03-20,2013-03-27,2013-04-01,25,1,25
SO54717,PK_7098,13627,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54718,TI_M602,15021,2013-03-20,2013-03-27,2013-04-01,30,1,30
SO54719,WB_H098,24589,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54719,HY_1023_70,24589,2013-03-20,2013-03-27,2013-04-01,55,1,55
SO54719,CA_1098,24589,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54720,WB_H098,22945,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54720,CL_9009,22945,2013-03-20,2013-03-27,2013-04-01,8,1,8
SO54721,HL_U509,17306,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54722,CA_1098,18190,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54723,CA_1098,15264,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54724,BK_M68B_42,11571,2013-03-20,2013-03-27,2013-04-01,2295,1,2295
SO54724,FE_6654,11571,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54724,PK_7098,11571,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54725,TT_R982,27375,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54725,PK_7098,27375,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54726,TI_R092,27509,2013-03-20,2013-03-27,2013-04-01,21,1,21
SO54726,TT_R982,27509,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54726,HL_U509_R,27509,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54727,TT_M928,26472,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54727,TI_M267,26472,2013-03-20,2013-03-27,2013-04-01,25,1,25
SO54727,HL_U509_R,26472,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54727,LJ_0192_S,26472,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54728,TT_T092,27055,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54728,TI_T723,27055,2013-03-20,2013-03-27,2013-04-01,29,1,29
SO54729,TT_M928,11869,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54729,TI_M602,11869,2013-03-20,2013-03-27,2013-04-01,30,1,30
SO54729,PK_7098,11869,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54730,TI_M602,23405,2013-03-20,2013-03-27,2013-04-01,30,1,30
SO54730,TT_M928,23405,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54730,HL_U509_B,23405,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54731,TI_M602,16005,2013-03-20,2013-03-27,2013-04-01,30,1,30
SO54731,PK_7098,16005,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54732,TT_M928,15943,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54732,TI_M602,15943,2013-03-20,2013-03-27,2013-04-01,30,1,30
SO54732,RA_H123,15943,2013-03-20,2013-03-27,2013-04-01,120,1,120
SO54733,BC_M005,17026,2013-03-20,2013-03-27,2013-04-01,10,1,10
SO54733,WB_H098,17026,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54733,LJ_0192_M,17026,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54733,GL_H102_M,17026,2013-03-20,2013-03-27,2013-04-01,24,1,24
SO54734,SH_W890_L,21240,2013-03-20,2013-03-27,2013-04-01,70,1,70
SO54734,LJ_0192_X,21240,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54735,WB_H098,14723,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54735,BC_M005,14723,2013-03-20,2013-03-27,2013-04-01,10,1,10
SO54736,BC_M005,22023,2013-03-20,2013-03-27,2013-04-01,10,1,10
SO54736,WB_H098,22023,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54736,HY_1023_70,22023,2013-03-20,2013-03-27,2013-04-01,55,1,55
SO54736,SO_R809_L,22023,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54737,WB_H098,17260,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54737,HL_U509_R,17260,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54738,TT_M928,17485,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54738,FE_6654,17485,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54738,LJ_0192_L,17485,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54739,TT_M928,27196,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54739,VE_C304_L,27196,2013-03-20,2013-03-27,2013-04-01,64,1,64
SO54740,TT_M928,15281,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54740,HL_U509,15281,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54741,TT_M928,16355,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54741,HL_U509_R,16355,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54741,LJ_0192_X,16355,2013-03-20,2013-03-27,2013-04-01,50,1,50
SO54742,FE_6654,14351,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54742,HL_U509_B,14351,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54743,SH_W890_S,14553,2013-03-20,2013-03-27,2013-04-01,70,1,70
SO54743,SO_R809_M,14553,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54744,TT_M928,16437,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54744,HL_U509,16437,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54745,FE_6654,13832,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54745,PK_7098,13832,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54746,TI_M267,17785,2013-03-20,2013-03-27,2013-04-01,25,1,25
SO54746,PK_7098,17785,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54747,SH_W890_M,28444,2013-03-20,2013-03-27,2013-04-01,70,1,70
SO54747,SJ_0194_L,28444,2013-03-20,2013-03-27,2013-04-01,54,1,54
SO54748,TI_R982,14530,2013-03-20,2013-03-27,2013-04-01,33,1,33
SO54748,TT_R982,14530,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54749,TT_R982,25686,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54749,PK_7098,25686,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54750,TI_M267,15452,2013-03-20,2013-03-27,2013-04-01,25,1,25
SO54751,WB_H098,12489,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54751,HL_U509,12489,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54752,TI_R092,22527,2013-03-20,2013-03-27,2013-04-01,21,1,21
SO54752,SJ_0194_S,22527,2013-03-20,2013-03-27,2013-04-01,54,1,54
SO54753,TT_R982,24567,2013-03-20,2013-03-27,2013-04-01,4,1,4
SO54753,PK_7098,24567,2013-03-20,2013-03-27,2013-04-01,2,1,2
SO54754,TI_M823,11304,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54754,FE_6654,11304,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54754,HY_1023_70,11304,2013-03-20,2013-03-27,2013-04-01,55,1,55
SO54754,CL_9009,11304,2013-03-20,2013-03-27,2013-04-01,8,1,8
SO54755,FE_6654,13266,2013-03-20,2013-03-27,2013-04-01,22,1,22
SO54755,CL_9009,13266,2013-03-20,2013-03-27,2013-04-01,8,1,8
SO54756,BK_M38S_46,13927,2013-03-20,2013-03-27,2013-04-01,769,1,769
SO54756,SH_W890_L,13927,2013-03-20,2013-03-27,2013-04-01,70,1,70
SO54757,BK_M68B_38,12017,2013-03-20,2013-03-27,2013-04-01,2295,1,2295
SO54757,BC_M005,12017,2013-03-20,2013-03-27,2013-04-01,10,1,10
SO54757,HL_U509,12017,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54758,BK_T44U_46,26930,2013-03-20,2013-03-27,2013-04-01,1215,1,1215
SO54758,WB_H098,26930,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54758,BC_R205,26930,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54758,HL_U509_R,26930,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54759,BK_M38S_42,16701,2013-03-20,2013-03-27,2013-04-01,769,1,769
SO54759,SO_R809_M,16701,2013-03-20,2013-03-27,2013-04-01,9,1,9
SO54759,SH_W890_M,16701,2013-03-20,2013-03-27,2013-04-01,70,1,70
SO54760,BK_R89B_58,16741,2013-03-20,2013-03-27,2013-04-01,2443,1,2443
SO54760,HL_U509,16741,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54761,BK_R89B_58,18731,2013-03-20,2013-03-27,2013-04-01,2443,1,2443
SO54761,CL_9009,18731,2013-03-20,2013-03-27,2013-04-01,8,1,8
